acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,label,timestamp,velocity,relative_position,prev_label_block,person
451,-4138,-956,-916,427,-133,laying,2025-02-12 12:20:42.488132,20.0,2.0,falling,jakob
435,-4149,-909,-868,519,-104,laying,2025-02-12 12:20:42.554700,20.0,2.0,falling,jakob
428,-4121,-875,-784,512,-122,laying,2025-02-12 12:20:42.569893,20.0,2.0,falling,jakob
445,-4155,-864,-692,541,-149,laying,2025-02-12 12:20:42.588430,20.0,2.0,falling,jakob
430,-4137,-869,-633,570,-163,laying,2025-02-12 12:20:42.591451,19.41795247285714,2.0,falling,jakob
454,-4113,-817,-686,771,-92,laying,2025-02-12 12:20:42.628964,20.0,2.0,falling,jakob
457,-4122,-871,-761,843,-65,laying,2025-02-12 12:20:42.629619,19.090615351190475,2.0,falling,jakob
426,-4111,-872,-764,822,-77,laying,2025-02-12 12:20:42.630465,18.253132107916663,2.0,falling,jakob
426,-4135,-941,-737,812,-97,laying,2025-02-12 12:20:42.642450,18.995532663235114,2.0,falling,jakob
451,-4119,-941,-676,744,-90,laying,2025-02-12 12:20:42.645835,18.51031020626383,2.0,falling,jakob
381,-4118,-860,-551,515,-52,laying,2025-02-12 12:20:42.681338,20.0,2.0,falling,jakob
359,-4094,-856,-580,311,-43,laying,2025-02-12 12:20:42.682363,19.140029398809524,2.0,falling,jakob
410,-4133,-903,-593,299,-44,laying,2025-02-12 12:20:42.725290,20.0,2.0,falling,jakob
431,-4132,-900,-604,412,-66,laying,2025-02-12 12:20:42.747282,20.0,2.0,falling,jakob
388,-4103,-904,-549,451,-88,laying,2025-02-12 12:20:42.752755,19.74363866261905,2.0,falling,jakob
369,-4103,-910,-560,297,-90,laying,2025-02-12 12:20:42.785479,20.0,2.0,falling,jakob
356,-4101,-895,-587,174,-104,laying,2025-02-12 12:20:42.789596,19.556120439047618,2.0,falling,jakob
363,-4113,-868,-656,75,-71,laying,2025-02-12 12:20:42.855508,20.0,2.0,falling,jakob
369,-4120,-886,-655,-25,-119,laying,2025-02-12 12:20:42.886480,20.0,2.0,falling,jakob
368,-4098,-892,-648,-132,-111,laying,2025-02-12 12:20:42.892707,19.84434413452381,2.0,falling,jakob
432,-4132,-906,-624,-114,-144,laying,2025-02-12 12:20:42.935385,20.0,2.0,falling,jakob
435,-4109,-914,-590,-141,-163,laying,2025-02-12 12:20:42.954464,20.0,2.0,falling,jakob
424,-4112,-959,-523,-171,-163,laying,2025-02-12 12:20:42.975510,20.0,2.0,falling,jakob
400,-4112,-925,-487,-246,-194,laying,2025-02-12 12:20:42.979462,19.540827436190476,2.0,falling,jakob
389,-4114,-880,-477,-277,-181,laying,2025-02-12 12:20:43.032807,20.0,2.0,falling,jakob
378,-4113,-873,-474,-319,-173,laying,2025-02-12 12:20:43.038693,19.804110284285713,2.0,falling,jakob
421,-4078,-869,-574,-396,-176,laying,2025-02-12 12:20:43.065955,20.0,2.0,falling,jakob
