acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-4009,414,41,-3285,1249,668,2025-01-29 11:31:34.843235,walking
-4354,305,-424,-2365,695,-403,2025-01-29 11:31:34.859745,walking
-4142,295,-297,-1294,-145,-640,2025-01-29 11:31:34.876295,walking
-3846,255,118,-959,-519,-276,2025-01-29 11:31:34.893370,walking
-3611,215,385,-1627,2,225,2025-01-29 11:31:34.909654,walking
-3643,203,350,-2760,742,356,2025-01-29 11:31:34.925530,walking
-3872,117,-282,-2550,853,92,2025-01-29 11:31:34.943119,walking
-4089,-3,-827,-539,-578,-247,2025-01-29 11:31:34.949304,walking
-3804,180,-264,782,-1492,-120,2025-01-29 11:31:34.964944,walking
-3642,222,247,544,-2215,582,2025-01-29 11:31:34.989003,walking
-3575,269,543,-485,-1016,1021,2025-01-29 11:31:35.006332,walking
-3851,315,465,-1306,771,614,2025-01-29 11:31:35.026373,walking
-4039,323,166,-1546,731,275,2025-01-29 11:31:35.043137,walking
-4052,242,-124,-1465,-445,188,2025-01-29 11:31:35.052156,walking
-3891,203,-120,-953,-1211,135,2025-01-29 11:31:35.067814,walking
-3819,130,-113,-117,56,-434,2025-01-29 11:31:35.083882,walking
-3949,64,75,677,1562,-1225,2025-01-29 11:31:35.099555,walking
-4004,7,-110,1498,-425,-770,2025-01-29 11:31:35.115158,walking
-3951,69,-49,1793,-1399,-427,2025-01-29 11:31:35.130786,walking
-3873,171,130,1814,-825,-384,2025-01-29 11:31:35.146399,walking
-3859,292,229,1287,-248,-858,2025-01-29 11:31:35.162034,walking
-3682,370,384,517,-415,-1017,2025-01-29 11:31:35.193071,walking
-3688,298,54,336,-344,-988,2025-01-29 11:31:35.202107,walking
-3823,217,-266,1179,-309,-919,2025-01-29 11:31:35.223910,walking
-3841,325,188,1104,225,-543,2025-01-29 11:31:35.242322,walking
-3973,494,472,-328,365,-500,2025-01-29 11:31:35.259526,walking
-3939,489,445,-1511,-578,-461,2025-01-29 11:31:35.268744,walking
-3813,447,297,-1784,-157,-545,2025-01-29 11:31:35.291424,walking
-3696,330,132,-1573,645,-293,2025-01-29 11:31:35.310000,walking
-3607,300,132,-1458,849,-77,2025-01-29 11:31:35.326667,walking
-3710,218,-16,-1570,1142,-151,2025-01-29 11:31:35.341905,walking
-3898,141,-244,-1112,146,-109,2025-01-29 11:31:35.358592,walking
-3944,254,-53,-880,-1277,377,2025-01-29 11:31:35.374751,walking
-3671,387,398,-1428,-1614,1124,2025-01-29 11:31:35.393153,walking
-3683,324,411,-2050,-671,1357,2025-01-29 11:31:35.409106,walking
-3714,230,217,-2307,-171,1138,2025-01-29 11:31:35.426806,walking
-3861,130,-186,-1800,-180,766,2025-01-29 11:31:35.440292,walking
-3829,238,-24,-1397,106,800,2025-01-29 11:31:35.456614,walking
-4016,280,150,-1514,952,507,2025-01-29 11:31:35.472754,walking
-4143,223,13,-1039,1039,-186,2025-01-29 11:31:35.507730,walking
