acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-4069,81,594,273,-2482,-1142,2025-01-29 11:39:04.073720,walking
-3831,262,547,718,-2270,-1468,2025-01-29 11:39:04.089351,walking
-3554,399,678,1061,-1540,-1410,2025-01-29 11:39:04.120596,walking
-3469,454,698,943,-508,-1284,2025-01-29 11:39:04.136249,walking
-3491,393,653,776,43,-1260,2025-01-29 11:39:04.151852,walking
-3622,367,595,629,161,-1161,2025-01-29 11:39:04.169053,walking
-3833,275,594,573,11,-1053,2025-01-29 11:39:04.183569,walking
-3832,239,584,564,-143,-1091,2025-01-29 11:39:04.199207,walking
-3786,221,641,567,-398,-1037,2025-01-29 11:39:04.214845,walking
-3643,112,639,744,-825,-921,2025-01-29 11:39:04.230470,walking
-3545,77,642,830,-888,-779,2025-01-29 11:39:04.246085,walking
-3521,30,705,710,-376,-757,2025-01-29 11:39:04.261714,walking
-3537,107,737,434,165,-669,2025-01-29 11:39:04.277351,walking
-3595,230,744,218,165,-397,2025-01-29 11:39:04.292957,walking
-3677,316,719,228,-44,-128,2025-01-29 11:39:04.308583,walking
-3742,405,688,240,122,-40,2025-01-29 11:39:04.324205,walking
-3785,469,700,-40,366,-26,2025-01-29 11:39:04.339861,walking
-3834,527,747,-593,41,145,2025-01-29 11:39:04.355455,walking
-3925,468,795,-1114,-1082,321,2025-01-29 11:39:04.371079,walking
-4005,356,810,-1414,-1912,358,2025-01-29 11:39:04.386705,walking
-4040,189,749,-1464,-2383,114,2025-01-29 11:39:04.402334,walking
-3936,86,749,-1369,-2590,-123,2025-01-29 11:39:04.432490,walking
-3712,145,737,-1532,-2098,-163,2025-01-29 11:39:04.434001,walking
-3645,193,803,-2020,-1149,-159,2025-01-29 11:39:04.465321,walking
-3613,269,848,-2456,-588,-170,2025-01-29 11:39:04.480959,walking
-3634,262,883,-2478,-678,-185,2025-01-29 11:39:04.480959,walking
-3554,91,833,-2103,-766,-294,2025-01-29 11:39:04.512212,walking
-3551,-144,712,-1474,-245,-284,2025-01-29 11:39:04.527842,walking
-3650,-223,706,-932,67,-124,2025-01-29 11:39:04.543473,walking
-3784,-85,705,-791,251,-130,2025-01-29 11:39:04.559097,walking
-3818,66,769,-979,420,-308,2025-01-29 11:39:04.574721,
-3714,221,860,-1203,407,-378,2025-01-29 11:39:04.590338,walking
-3616,276,886,-1352,643,-467,2025-01-29 11:39:04.611667,walking
-3534,177,810,-1383,908,-617,2025-01-29 11:39:04.621934,walking
-3554,91,701,-1200,778,-463,2025-01-29 11:39:04.637586,walking
-3617,-21,649,-875,490,-33,2025-01-29 11:39:04.653320,walking
-3778,-35,655,-613,302,26,2025-01-29 11:39:04.668859,walking
-3937,-68,808,-472,-124,-146,2025-01-29 11:39:04.684481,walking
-3966,-19,836,-543,-490,-329,2025-01-29 11:39:04.700078,walking
-3885,78,812,-732,-559,-461,2025-01-29 11:39:04.715717,walking
-3763,147,664,-732,-629,-468,2025-01-29 11:39:04.731331,walking
-3620,207,636,-611,-618,-384,2025-01-29 11:39:04.778206,walking
-3572,239,847,-579,-357,-195,2025-01-29 11:39:04.778206,walking
-3645,208,945,-784,-182,-147,2025-01-29 11:39:04.778206,walking
-3773,107,840,-934,-114,-368,2025-01-29 11:39:04.809460,walking
-3798,30,793,-827,73,-611,2025-01-29 11:39:04.825085,walking
-3719,-13,763,-592,520,-869,2025-01-29 11:39:04.840712,walking
-3635,59,722,-249,940,-766,2025-01-29 11:39:04.856442,walking
-3620,132,722,-183,1027,-529,2025-01-29 11:39:04.872646,walking
-3679,157,802,-340,1095,-326,2025-01-29 11:39:04.887689,walking
-3796,175,779,-649,1030,-265,2025-01-29 11:39:04.903331,walking
-3801,147,809,-872,534,-282,2025-01-29 11:39:04.918963,walking
-3747,93,734,-815,114,-315,2025-01-29 11:39:04.935001,walking
-3693,-46,702,-600,14,-322,2025-01-29 11:39:04.950672,walking
-3726,-121,674,-401,86,-363,2025-01-29 11:39:04.981908,walking
-3708,-73,686,-310,241,-390,2025-01-29 11:39:04.981908,walking
-3698,24,619,-148,317,-294,2025-01-29 11:39:04.997540,walking
-3757,162,672,0,308,-188,2025-01-29 11:39:05.013141,walking
-3770,162,702,-27,217,-273,2025-01-29 11:39:05.044407,walking
-3767,108,678,27,-136,-304,2025-01-29 11:39:05.044407,walking
-3751,-14,702,134,-487,-238,2025-01-29 11:39:05.060016,walking
-3775,-24,724,199,-479,-213,2025-01-29 11:39:05.075658,walking
-3840,45,777,196,-436,-280,2025-01-29 11:39:05.091267,walking
-3876,179,838,160,-543,-350,2025-01-29 11:39:05.106914,walking
-3803,241,811,4,-718,-355,2025-01-29 11:39:05.138255,walking
-3717,284,780,-54,-640,-368,2025-01-29 11:39:05.169392,walking
-3595,267,770,-159,-421,-347,2025-01-29 11:39:05.169392,walking
-3570,133,809,-234,-96,-173,2025-01-29 11:39:05.185012,walking
-3627,87,843,-389,255,108,2025-01-29 11:39:05.200672,walking
-3737,110,861,-615,366,29,2025-01-29 11:39:05.231888,walking
-3746,118,872,-718,186,-190,2025-01-29 11:39:05.237492,walking
-3744,122,841,-652,-55,-215,2025-01-29 11:39:05.247672,walking
-3767,131,860,-622,-285,-129,2025-01-29 11:39:05.263323,walking
-3743,113,798,-743,-341,-66,2025-01-29 11:39:05.278939,walking
-3761,130,801,-763,-432,13,2025-01-29 11:39:05.294571,walking
-3752,60,825,-743,-565,36,2025-01-29 11:39:05.310202,walking
-3690,59,850,-798,-422,-30,2025-01-29 11:39:05.325818,walking
-3643,27,865,-815,-179,-45,2025-01-29 11:39:05.357128,walking
-3597,8,830,-623,25,-84,2025-01-29 11:39:05.357128,walking
-3659,-19,870,-462,47,-91,2025-01-29 11:39:05.372689,walking
-3778,45,867,-412,-156,-36,2025-01-29 11:39:05.388318,walking
-3807,103,891,-509,-409,-28,2025-01-29 11:39:05.403938,walking
-3737,136,804,-558,-254,-85,2025-01-29 11:39:05.435633,walking
-3639,166,808,-624,256,-121,2025-01-29 11:39:05.451273,walking
-3625,156,768,-661,507,-158,2025-01-29 11:39:05.466899,walking
