acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label,confidence
-2427,-1007,2767,-658,153,-82,2025-02-12 10:08:16.479363,laying,{'laying': 1.0}
-2427,-996,2738,-608,172,-67,2025-02-12 10:08:16.497334,laying,{'laying': 1.0}
-2442,-993,2708,-527,153,-60,2025-02-12 10:08:16.529833,laying,{'laying': 1.0}
-2457,-1017,2773,-461,96,-81,2025-02-12 10:08:16.547299,laying,{'laying': 1.0}
-2422,-998,2766,-542,91,-133,2025-02-12 10:08:16.578271,laying,{'laying': 1.0}
-2418,-982,2791,-677,47,-146,2025-02-12 10:08:16.605563,laying,{'laying': 1.0}
-2402,-980,2797,-793,42,-136,2025-02-12 10:08:16.642370,laying,{'laying': 1.0}
-2409,-1024,2764,-800,83,-110,2025-02-12 10:08:16.658207,laying,{'laying': 1.0}
-2406,-1066,2678,-616,114,-122,2025-02-12 10:08:16.728089,laying,{'laying': 1.0}
-2385,-1035,2754,-443,224,-155,2025-02-12 10:08:16.760849,laying,{'laying': 1.0}
-2398,-995,2752,-415,219,-68,2025-02-12 10:08:16.795520,laying,{'laying': 1.0}
-2413,-969,2745,-499,214,-34,2025-02-12 10:08:16.822302,laying,{'laying': 1.0}
-2469,-964,2765,-648,172,-103,2025-02-12 10:08:16.847111,laying,{'laying': 1.0}
-2444,-975,2756,-736,117,-105,2025-02-12 10:08:16.882794,laying,{'laying': 1.0}
-2463,-1012,2743,-782,78,-128,2025-02-12 10:08:16.908544,laying,{'laying': 1.0}
-2452,-1017,2752,-756,1,-197,2025-02-12 10:08:16.942498,laying,{'laying': 1.0}
-2393,-1030,2718,-744,2,-167,2025-02-12 10:08:16.976715,,
-2387,-1034,2778,-767,73,-130,2025-02-12 10:08:16.997735,laying,{'laying': 1.0}
-2344,-1027,2767,-794,127,-76,2025-02-12 10:08:17.033830,laying,{'laying': 1.0}
-2401,-1053,2723,-689,148,-17,2025-02-12 10:08:17.066083,laying,{'laying': 1.0}
-2419,-1037,2716,-587,195,-1,2025-02-12 10:08:17.088989,laying,{'laying': 1.0}
-2435,-1025,2774,-547,133,-121,2025-02-12 10:08:17.114148,laying,{'laying': 1.0}
-2441,-989,2762,-534,99,-166,2025-02-12 10:08:17.131564,laying,{'laying': 1.0}
-2414,-992,2787,-558,89,-122,2025-02-12 10:08:17.163081,laying,{'laying': 1.0}
-2449,-1022,2775,-648,117,-103,2025-02-12 10:08:17.197253,laying,{'laying': 1.0}
-2455,-1007,2788,-730,-20,-153,2025-02-12 10:08:17.214688,laying,{'laying': 1.0}
-2429,-999,2812,-860,-22,-227,2025-02-12 10:08:17.248704,laying,{'laying': 1.0}
-2403,-1027,2746,-884,9,-166,2025-02-12 10:08:17.275439,laying,{'laying': 1.0}
-2386,-1060,2729,-781,84,-94,2025-02-12 10:08:17.297590,laying,{'laying': 1.0}
-2406,-1067,2737,-633,88,-127,2025-02-12 10:08:17.330129,laying,{'laying': 1.0}
-2419,-1018,2772,-542,68,-175,2025-02-12 10:08:17.360558,laying,{'laying': 1.0}
-2428,-980,2744,-524,84,-175,2025-02-12 10:08:17.380260,laying,{'laying': 1.0}
-2393,-983,2772,-591,122,-112,2025-02-12 10:08:17.413278,laying,{'laying': 1.0}
-2451,-1022,2791,-653,149,-53,2025-02-12 10:08:17.430744,laying,{'laying': 1.0}
-2456,-1039,2740,-668,107,-42,2025-02-12 10:08:17.463177,laying,{'laying': 1.0}
-2432,-1025,2768,-645,92,-154,2025-02-12 10:08:17.493645,laying,{'laying': 1.0}
-2424,-1039,2784,-635,38,-205,2025-02-12 10:08:17.514722,laying,{'laying': 1.0}
-2431,-1005,2768,-700,-1,-234,2025-02-12 10:08:17.542291,laying,{'laying': 1.0}
-2387,-1052,2729,-766,52,-154,2025-02-12 10:08:17.568529,laying,{'laying': 1.0}
-2362,-1040,2742,-756,174,-122,2025-02-12 10:08:17.631725,laying,{'laying': 1.0}
-2385,-1041,2716,-641,93,-67,2025-02-12 10:08:17.695455,laying,{'laying': 1.0}
-2424,-1039,2764,-602,149,-117,2025-02-12 10:08:17.753336,laying,{'laying': 1.0}
-2413,-1021,2786,-609,174,-82,2025-02-12 10:08:17.802335,laying,{'laying': 1.0}
-2409,-1005,2742,-613,244,-79,2025-02-12 10:08:17.857335,laying,{'laying': 1.0}
-2422,-1005,2732,-570,201,-32,2025-02-12 10:08:17.907349,laying,{'laying': 1.0}
-2447,-1004,2762,-578,138,-33,2025-02-12 10:08:17.957610,laying,{'laying': 1.0}
-2439,-1024,2786,-715,143,-13,2025-02-12 10:08:18.011658,laying,{'laying': 1.0}
-2460,-1019,2770,-806,120,-64,2025-02-12 10:08:18.070701,laying,{'laying': 1.0}
-2454,-1033,2753,-785,110,-125,2025-02-12 10:08:18.125478,laying,{'laying': 1.0}
-2412,-1026,2762,-805,100,-156,2025-02-12 10:08:18.226736,laying,{'laying': 1.0}
-2409,-1025,2788,-815,149,-101,2025-02-12 10:08:18.258651,laying,{'laying': 1.0}
-2393,-984,2828,-950,252,-1,2025-02-12 10:08:18.293171,laying,{'laying': 1.0}
-2438,-1004,2769,-1118,191,5,2025-02-12 10:08:18.326617,laying,{'laying': 1.0}
-2452,-1013,2737,-1097,191,-46,2025-02-12 10:08:18.348357,laying,{'laying': 1.0}
-2439,-1031,2744,-993,145,-39,2025-02-12 10:08:18.381989,laying,{'laying': 1.0}
-2418,-1046,2732,-952,127,-65,2025-02-12 10:08:18.414324,laying,{'laying': 1.0}
-2438,-1055,2764,-940,103,5,2025-02-12 10:08:18.444179,laying,{'laying': 1.0}
-2382,-1033,2702,-842,103,-59,2025-02-12 10:08:18.464812,laying,{'laying': 1.0}
-2425,-1059,2707,-677,99,-27,2025-02-12 10:08:18.508020,laying,{'laying': 1.0}
-2400,-1039,2761,-584,110,-2,2025-02-12 10:08:18.541223,laying,{'laying': 1.0}
-2430,-1045,2750,-652,81,-67,2025-02-12 10:08:18.581069,laying,{'laying': 1.0}
-2452,-1026,2800,-673,-22,-73,2025-02-12 10:08:18.613629,laying,{'laying': 1.0}
-2421,-1049,2770,-691,-23,-113,2025-02-12 10:08:18.658682,laying,{'laying': 1.0}
-2384,-1064,2722,-581,72,-127,2025-02-12 10:08:18.693962,laying,{'laying': 1.0}
-2376,-1050,2710,-487,131,-124,2025-02-12 10:08:18.714943,laying,{'laying': 1.0}
-2393,-1032,2784,-558,159,-43,2025-02-12 10:08:18.747937,laying,{'laying': 1.0}
-2443,-1041,2793,-680,166,-43,2025-02-12 10:08:18.797924,laying,{'laying': 1.0}
-2445,-1057,2783,-744,100,-98,2025-02-12 10:08:18.829738,laying,{'laying': 1.0}
-2419,-1059,2730,-641,105,-116,2025-02-12 10:08:18.858723,laying,{'laying': 1.0}
-2414,-1020,2696,-459,84,-108,2025-02-12 10:08:18.882937,laying,{'laying': 1.0}
-2404,-1048,2744,-465,108,-94,2025-02-12 10:08:18.915287,laying,{'laying': 1.0}
-2423,-1012,2801,-569,83,-135,2025-02-12 10:08:18.958023,laying,{'laying': 1.0}
-2386,-1019,2797,-789,165,-57,2025-02-12 10:08:19.010780,laying,{'laying': 1.0}
-2439,-1047,2747,-796,167,-19,2025-02-12 10:08:19.065786,laying,{'laying': 1.0}
-2459,-1059,2678,-678,159,-82,2025-02-12 10:08:19.178942,laying,{'laying': 1.0}
-2471,-1053,2715,-556,93,-125,2025-02-12 10:08:19.268129,laying,{'laying': 1.0}
-2404,-1029,2764,-556,71,-190,2025-02-12 10:08:19.333289,laying,{'laying': 1.0}
-2403,-1043,2745,-655,75,-147,2025-02-12 10:08:19.390072,laying,{'laying': 1.0}
-2368,-1042,2760,-739,93,-108,2025-02-12 10:08:19.446118,laying,{'laying': 1.0}
-2379,-1039,2734,-754,148,-51,2025-02-12 10:08:19.496574,laying,{'laying': 1.0}
-2446,-1059,2722,-673,167,-57,2025-02-12 10:08:19.544830,laying,{'laying': 1.0}
-2434,-1078,2775,-589,145,-134,2025-02-12 10:08:19.602837,laying,{'laying': 1.0}
-2396,-1048,2791,-639,87,-129,2025-02-12 10:08:19.702840,laying,{'laying': 1.0}
-2381,-1026,2778,-676,157,-95,2025-02-12 10:08:19.778645,laying,{'laying': 1.0}
-2457,-1040,2757,-633,98,-55,2025-02-12 10:08:19.813588,laying,{'laying': 1.0}
-2410,-1047,2754,-578,131,-69,2025-02-12 10:08:19.848083,laying,{'laying': 1.0}
-2434,-1062,2766,-525,165,-54,2025-02-12 10:08:19.900475,laying,{'laying': 1.0}
-2431,-1042,2752,-518,80,-18,2025-02-12 10:08:19.940150,laying,{'laying': 1.0}
-2429,-1033,2747,-543,128,-63,2025-02-12 10:08:19.964578,laying,{'laying': 1.0}
-2428,-1046,2772,-549,149,-99,2025-02-12 10:08:20.008236,laying,{'laying': 1.0}
-2427,-1007,2717,-552,140,-69,2025-02-12 10:08:20.043748,laying,{'laying': 1.0}
-2448,-1050,2788,-582,80,-79,2025-02-12 10:08:20.075091,laying,{'laying': 1.0}
-2409,-1019,2766,-626,57,-65,2025-02-12 10:08:20.108369,laying,{'laying': 1.0}
-2449,-1045,2786,-721,75,-88,2025-02-12 10:08:20.145038,laying,{'laying': 1.0}
-2430,-1033,2800,-774,50,-67,2025-02-12 10:08:20.175094,laying,{'laying': 1.0}
-2382,-1049,2721,-826,119,-75,2025-02-12 10:08:20.210449,laying,{'laying': 1.0}
-2420,-1076,2664,-681,174,-69,2025-02-12 10:08:20.240985,laying,{'laying': 1.0}
-2437,-1067,2759,-592,180,-67,2025-02-12 10:08:20.274459,laying,{'laying': 1.0}
-2401,-1038,2769,-640,180,-35,2025-02-12 10:08:20.297734,laying,{'laying': 1.0}
-2417,-1030,2777,-722,180,-27,2025-02-12 10:08:20.328561,laying,{'laying': 1.0}
-2444,-1012,2752,-794,191,-20,2025-02-12 10:08:20.364467,laying,{'laying': 1.0}
-2415,-1049,2746,-785,145,-77,2025-02-12 10:08:20.398300,laying,{'laying': 1.0}
-2406,-1051,2710,-708,139,-115,2025-02-12 10:08:20.432376,laying,{'laying': 1.0}
-2415,-1047,2745,-633,178,-8,2025-02-12 10:08:20.481075,laying,{'laying': 1.0}
-2385,-1040,2774,-666,256,98,2025-02-12 10:08:20.538835,laying,{'laying': 1.0}
-2367,-1055,2780,-755,243,156,2025-02-12 10:08:20.597826,laying,{'laying': 1.0}
-2447,-1046,2728,-760,227,58,2025-02-12 10:08:20.651533,laying,{'laying': 1.0}
-2448,-1075,2728,-683,129,-31,2025-02-12 10:08:20.702530,laying,{'laying': 1.0}
-2416,-1033,2734,-573,174,-56,2025-02-12 10:08:20.759180,laying,{'laying': 1.0}
-2418,-1039,2735,-527,159,-39,2025-02-12 10:08:20.804166,laying,{'laying': 1.0}
-2473,-1016,2789,-586,75,-34,2025-02-12 10:08:20.891182,laying,{'laying': 1.0}
-2417,-1016,2788,-703,69,-132,2025-02-12 10:08:20.964859,laying,{'laying': 1.0}
-2434,-1029,2725,-791,92,-101,2025-02-12 10:08:21.017939,laying,{'laying': 1.0}
-2421,-1050,2679,-671,108,-86,2025-02-12 10:08:21.072479,laying,{'laying': 1.0}
-2449,-1054,2703,-526,115,-112,2025-02-12 10:08:21.129806,laying,{'laying': 1.0}
-2408,-1031,2763,-515,117,-112,2025-02-12 10:08:21.192721,laying,{'laying': 1.0}
-2417,-1028,2782,-670,142,-118,2025-02-12 10:08:21.231503,,
-2431,-1001,2751,-742,140,-72,2025-02-12 10:08:21.264952,laying,{'laying': 1.0}
-2435,-1037,2774,-807,115,-42,2025-02-12 10:08:21.295643,laying,{'laying': 1.0}
-2420,-1074,2729,-751,32,-122,2025-02-12 10:08:21.344239,laying,{'laying': 1.0}
-2405,-1056,2726,-582,84,-153,2025-02-12 10:08:21.380246,laying,{'laying': 1.0}
-2369,-1054,2738,-446,157,-56,2025-02-12 10:08:21.412363,laying,{'laying': 1.0}
-2414,-1000,2772,-526,200,-15,2025-02-12 10:08:21.445687,laying,{'laying': 1.0}
-2484,-996,2794,-668,129,-45,2025-02-12 10:08:21.478438,laying,{'laying': 1.0}
-2421,-995,2769,-766,89,-68,2025-02-12 10:08:21.511773,laying,{'laying': 1.0}
-2399,-1024,2747,-754,118,-73,2025-02-12 10:08:21.546187,laying,{'laying': 1.0}
-2429,-1080,2764,-676,158,-73,2025-02-12 10:08:21.579048,laying,{'laying': 1.0}
-2430,-1087,2739,-663,168,-87,2025-02-12 10:08:21.613273,laying,{'laying': 1.0}
-2429,-1038,2765,-645,172,-83,2025-02-12 10:08:21.645804,laying,{'laying': 1.0}
-2437,-1018,2732,-618,163,-89,2025-02-12 10:08:21.680552,laying,{'laying': 1.0}
-2398,-1052,2755,-634,206,-22,2025-02-12 10:08:21.713394,laying,{'laying': 1.0}
-2420,-1069,2723,-633,265,43,2025-02-12 10:08:21.746837,laying,{'laying': 1.0}
-2489,-1067,2731,-555,163,-38,2025-02-12 10:08:21.774480,laying,{'laying': 1.0}
-2433,-1049,2705,-548,148,-142,2025-02-12 10:08:21.797236,laying,{'laying': 1.0}
-2411,-1022,2766,-545,156,-86,2025-02-12 10:08:21.829061,laying,{'laying': 1.0}
-2397,-1038,2743,-572,181,-18,2025-02-12 10:08:21.878670,laying,{'laying': 1.0}
-2463,-1024,2753,-616,149,-84,2025-02-12 10:08:21.928668,laying,{'laying': 1.0}
-2427,-1009,2785,-718,113,-95,2025-02-12 10:08:21.979548,laying,{'laying': 1.0}
-2424,-1053,2740,-856,112,-96,2025-02-12 10:08:22.045177,laying,{'laying': 1.0}
-2392,-1055,2746,-794,136,-109,2025-02-12 10:08:22.096196,laying,{'laying': 1.0}
-2442,-1075,2699,-655,157,-95,2025-02-12 10:08:22.212245,laying,{'laying': 1.0}
-2454,-1057,2731,-539,166,-83,2025-02-12 10:08:22.281814,laying,{'laying': 1.0}
-2434,-1007,2713,-561,179,-99,2025-02-12 10:08:22.334343,laying,{'laying': 1.0}
-2404,-1007,2745,-625,201,-10,2025-02-12 10:08:22.376407,laying,{'laying': 1.0}
-2429,-1062,2769,-693,309,7,2025-02-12 10:08:22.480398,laying,{'laying': 1.0}
-2484,-1035,2743,-735,271,-22,2025-02-12 10:08:22.540185,laying,{'laying': 1.0}
-2452,-1044,2721,-691,209,-80,2025-02-12 10:08:22.595870,laying,{'laying': 1.0}
-2475,-1053,2710,-579,140,-125,2025-02-12 10:08:22.640270,laying,{'laying': 1.0}
-2445,-1031,2754,-586,88,-130,2025-02-12 10:08:22.665974,laying,{'laying': 1.0}
-2420,-1014,2721,-609,78,-73,2025-02-12 10:08:22.697238,laying,{'laying': 1.0}
-2448,-1036,2736,-615,71,-76,2025-02-12 10:08:22.727553,laying,{'laying': 1.0}
-2483,-1009,2780,-689,31,-120,2025-02-12 10:08:22.755928,laying,{'laying': 1.0}
-2454,-1039,2742,-785,36,-190,2025-02-12 10:08:22.795905,laying,{'laying': 1.0}
-2432,-1058,2734,-801,22,-204,2025-02-12 10:08:22.825522,laying,{'laying': 1.0}
-2418,-1076,2726,-708,-15,-175,2025-02-12 10:08:22.847305,laying,{'laying': 1.0}
-2395,-1065,2728,-605,55,-169,2025-02-12 10:08:22.880570,laying,{'laying': 1.0}
-2367,-1049,2754,-558,123,-90,2025-02-12 10:08:22.910830,laying,{'laying': 1.0}
-2420,-1070,2723,-530,192,-22,2025-02-12 10:08:22.945159,laying,{'laying': 1.0}
-2445,-1028,2739,-554,214,-38,2025-02-12 10:08:22.966834,laying,{'laying': 1.0}
-2443,-1043,2752,-553,185,-86,2025-02-12 10:08:22.995220,laying,{'laying': 1.0}
-2424,-1023,2711,-501,146,-107,2025-02-12 10:08:23.025529,laying,{'laying': 1.0}
-2423,-1025,2747,-528,122,-69,2025-02-12 10:08:23.048511,laying,{'laying': 1.0}
-2447,-1032,2774,-594,164,-39,2025-02-12 10:08:23.084205,laying,{'laying': 1.0}
-2479,-1020,2798,-793,123,-89,2025-02-12 10:08:23.112340,laying,{'laying': 1.0}
-2456,-1034,2693,-784,32,-185,2025-02-12 10:08:23.131803,laying,{'laying': 1.0}
-2421,-1042,2683,-638,13,-181,2025-02-12 10:08:23.159097,laying,{'laying': 1.0}
-2437,-1029,2748,-573,37,-174,2025-02-12 10:08:23.188454,laying,{'laying': 1.0}
-2407,-1026,2799,-727,151,-89,2025-02-12 10:08:23.228378,laying,{'laying': 1.0}
-2405,-1060,2696,-782,196,-52,2025-02-12 10:08:23.271303,laying,{'laying': 1.0}
-2447,-1058,2705,-627,196,-51,2025-02-12 10:08:23.317288,laying,{'laying': 1.0}
-2438,-1054,2725,-476,100,-128,2025-02-12 10:08:23.361643,laying,{'laying': 1.0}
-2456,-1021,2769,-457,8,-180,2025-02-12 10:08:23.408644,laying,{'laying': 1.0}
-2417,-1041,2778,-571,90,-142,2025-02-12 10:08:23.458976,laying,{'laying': 1.0}
-2441,-1083,2739,-624,51,-175,2025-02-12 10:08:23.503539,laying,{'laying': 1.0}
-2449,-1058,2759,-628,38,-209,2025-02-12 10:08:23.554541,laying,{'laying': 1.0}
-2393,-1034,2727,-618,98,-176,2025-02-12 10:08:23.613580,laying,{'laying': 1.0}
-2425,-1043,2697,-568,168,-67,2025-02-12 10:08:23.663591,laying,{'laying': 1.0}
-2481,-1056,2713,-547,158,-61,2025-02-12 10:08:23.714266,laying,{'laying': 1.0}
-2436,-1030,2759,-605,156,-92,2025-02-12 10:08:23.755254,laying,{'laying': 1.0}
-2424,-1024,2755,-690,93,-121,2025-02-12 10:08:23.824739,laying,{'laying': 1.0}
-2428,-1052,2712,-698,126,-71,2025-02-12 10:08:23.860659,laying,{'laying': 1.0}
-2449,-1067,2715,-716,80,-100,2025-02-12 10:08:23.881305,laying,{'laying': 1.0}
-2424,-1082,2753,-684,88,-157,2025-02-12 10:08:23.925584,laying,{'laying': 1.0}
-2427,-1073,2734,-676,119,-177,2025-02-12 10:08:23.947741,laying,{'laying': 1.0}
-2395,-1075,2693,-539,101,-105,2025-02-12 10:08:23.975291,laying,{'laying': 1.0}
-2395,-1068,2732,-472,205,-81,2025-02-12 10:08:24.009138,laying,{'laying': 1.0}
-2438,-1028,2781,-497,178,-57,2025-02-12 10:08:24.046835,laying,{'laying': 1.0}
-2447,-1032,2745,-659,175,-28,2025-02-12 10:08:24.064563,laying,{'laying': 1.0}
-2469,-1037,2702,-716,117,-91,2025-02-12 10:08:24.092407,laying,{'laying': 1.0}
-2463,-1043,2735,-628,78,-147,2025-02-12 10:08:24.126246,laying,{'laying': 1.0}
-2418,-1025,2734,-676,55,-164,2025-02-12 10:08:24.158868,laying,{'laying': 1.0}
-2400,-1067,2738,-685,117,-107,2025-02-12 10:08:24.180973,laying,{'laying': 1.0}
-2394,-1033,2750,-742,130,-63,2025-02-12 10:08:24.209099,laying,{'laying': 1.0}
-2420,-1063,2764,-720,121,-66,2025-02-12 10:08:24.231102,laying,{'laying': 1.0}
-2444,-1077,2691,-628,160,-81,2025-02-12 10:08:24.261673,laying,{'laying': 1.0}
-2381,-1078,2709,-466,155,-58,2025-02-12 10:08:24.292137,laying,{'laying': 1.0}
-2377,-1081,2734,-391,207,-15,2025-02-12 10:08:24.314789,laying,{'laying': 1.0}
-2419,-1077,2728,-418,215,-15,2025-02-12 10:08:24.342666,laying,{'laying': 1.0}
-2399,-1064,2756,-486,236,-20,2025-02-12 10:08:24.370081,laying,{'laying': 1.0}
-2387,-1056,2752,-456,253,54,2025-02-12 10:08:24.408241,laying,{'laying': 1.0}
-2442,-1002,2722,-450,296,45,2025-02-12 10:08:24.462246,laying,{'laying': 1.0}
-2516,-1015,2759,-546,259,6,2025-02-12 10:08:24.514960,laying,{'laying': 1.0}
-2487,-1002,2768,-684,96,-142,2025-02-12 10:08:24.561751,laying,{'laying': 1.0}
-2476,-1003,2734,-754,-6,-254,2025-02-12 10:08:24.595758,laying,{'laying': 1.0}
-2441,-1046,2686,-743,-77,-289,2025-02-12 10:08:24.703304,laying,{'laying': 1.0}
-2403,-1050,2750,-729,-30,-210,2025-02-12 10:08:24.761992,laying,{'laying': 1.0}
-2386,-1057,2753,-704,74,-120,2025-02-12 10:08:24.826992,laying,{'laying': 1.0}
-2424,-1075,2746,-677,127,-50,2025-02-12 10:08:24.877636,laying,{'laying': 1.0}
-2401,-1071,2738,-621,214,-83,2025-02-12 10:08:24.920646,laying,{'laying': 1.0}
-2454,-1056,2699,-498,86,-160,2025-02-12 10:08:24.976536,laying,{'laying': 1.0}
-2407,-1010,2728,-448,118,-148,2025-02-12 10:08:25.018531,laying,{'laying': 1.0}
-2421,-997,2797,-578,178,-53,2025-02-12 10:08:25.067525,laying,{'laying': 1.0}
-2479,-1027,2760,-736,184,-65,2025-02-12 10:08:25.124886,laying,{'laying': 1.0}
-2484,-1068,2723,-779,56,-188,2025-02-12 10:08:25.158366,laying,{'laying': 1.0}
-2406,-1052,2696,-661,58,-253,2025-02-12 10:08:25.192450,laying,{'laying': 1.0}
-2422,-1015,2788,-548,39,-182,2025-02-12 10:08:25.215141,laying,{'laying': 1.0}
-2421,-990,2789,-596,59,-119,2025-02-12 10:08:25.248015,,
-2421,-1042,2835,-781,79,-155,2025-02-12 10:08:25.275912,laying,{'laying': 1.0}
-2412,-1071,2718,-815,121,-126,2025-02-12 10:08:25.313739,laying,{'laying': 1.0}
-2410,-1088,2672,-654,174,-62,2025-02-12 10:08:25.340268,laying,{'laying': 1.0}
-2430,-1080,2711,-469,145,-69,2025-02-12 10:08:25.367067,laying,{'laying': 1.0}
-2451,-1029,2764,-461,142,-125,2025-02-12 10:08:25.409121,laying,{'laying': 1.0}
-2417,-1007,2782,-555,167,-120,2025-02-12 10:08:25.430903,laying,{'laying': 1.0}
-2418,-999,2749,-638,163,-26,2025-02-12 10:08:25.459564,laying,{'laying': 1.0}
-2488,-1056,2724,-651,108,-72,2025-02-12 10:08:25.492084,laying,{'laying': 1.0}
-2441,-1036,2759,-676,67,-150,2025-02-12 10:08:25.514434,laying,{'laying': 1.0}
-2415,-1074,2760,-663,147,-89,2025-02-12 10:08:25.542492,laying,{'laying': 1.0}
-2404,-1039,2738,-636,197,-24,2025-02-12 10:08:25.575446,laying,{'laying': 1.0}
-2449,-1045,2723,-664,150,-20,2025-02-12 10:08:25.610770,laying,{'laying': 1.0}
-2463,-1053,2752,-597,105,-158,2025-02-12 10:08:25.643480,laying,{'laying': 1.0}
-2431,-1052,2733,-552,121,-165,2025-02-12 10:08:25.676086,laying,{'laying': 1.0}
-2409,-1024,2716,-592,238,-56,2025-02-12 10:08:25.726696,laying,{'laying': 1.0}
-2435,-1032,2758,-663,211,4,2025-02-12 10:08:25.784322,laying,{'laying': 1.0}
-2456,-1046,2748,-637,128,-83,2025-02-12 10:08:25.863570,laying,{'laying': 1.0}
-2423,-1063,2738,-570,109,-155,2025-02-12 10:08:25.916868,laying,{'laying': 1.0}
-2414,-1043,2725,-551,143,-70,2025-02-12 10:08:25.968790,laying,{'laying': 1.0}
-2430,-1053,2753,-620,134,-92,2025-02-12 10:08:26.030165,laying,{'laying': 1.0}
-2448,-1062,2734,-681,61,-117,2025-02-12 10:08:26.206332,laying,{'laying': 1.0}
-2407,-1066,2726,-697,142,-104,2025-02-12 10:08:26.310800,laying,{'laying': 1.0}
-2434,-1048,2715,-627,169,-55,2025-02-12 10:08:26.369366,laying,{'laying': 1.0}
-2466,-1046,2684,-496,122,-105,2025-02-12 10:08:26.417367,laying,{'laying': 1.0}
-2468,-1045,2763,-540,60,-164,2025-02-12 10:08:26.472658,laying,{'laying': 1.0}
-2417,-1028,2767,-637,65,-155,2025-02-12 10:08:26.525522,laying,{'laying': 1.0}
-2428,-1043,2774,-721,73,-140,2025-02-12 10:08:26.564601,laying,{'laying': 1.0}
-2388,-1036,2752,-713,30,-110,2025-02-12 10:08:26.593990,laying,{'laying': 1.0}
-2408,-1067,2767,-751,148,-93,2025-02-12 10:08:26.627116,laying,{'laying': 1.0}
-2464,-1119,2701,-628,175,-96,2025-02-12 10:08:26.649528,laying,{'laying': 1.0}
-2437,-1076,2679,-546,210,-136,2025-02-12 10:08:26.682111,laying,{'laying': 1.0}
-2410,-1028,2734,-496,145,-101,2025-02-12 10:08:26.709335,laying,{'laying': 1.0}
-2438,-1017,2748,-536,167,-54,2025-02-12 10:08:26.742941,laying,{'laying': 1.0}
-2417,-1027,2813,-642,179,-40,2025-02-12 10:08:26.769774,laying,{'laying': 1.0}
-2442,-1042,2739,-678,133,-74,2025-02-12 10:08:26.808797,laying,{'laying': 1.0}
-2481,-1058,2714,-635,120,-148,2025-02-12 10:08:26.843523,laying,{'laying': 1.0}
-2437,-1033,2702,-596,45,-238,2025-02-12 10:08:26.893765,laying,{'laying': 1.0}
-2398,-1050,2753,-592,26,-172,2025-02-12 10:08:26.928622,laying,{'laying': 1.0}
-2414,-1031,2783,-635,108,-123,2025-02-12 10:08:26.953618,laying,{'laying': 1.0}
-2431,-1065,2735,-638,167,-78,2025-02-12 10:08:26.976115,laying,{'laying': 1.0}
-2431,-1054,2744,-666,178,-95,2025-02-12 10:08:27.009734,laying,{'laying': 1.0}
-2432,-1053,2739,-688,122,-80,2025-02-12 10:08:27.031582,laying,{'laying': 1.0}
-2448,-1064,2685,-571,134,-103,2025-02-12 10:08:27.064256,laying,{'laying': 1.0}
-2430,-1061,2736,-534,115,-145,2025-02-12 10:08:27.082353,laying,{'laying': 1.0}
-2411,-1023,2764,-607,162,-80,2025-02-12 10:08:27.109590,laying,{'laying': 1.0}
-2445,-1054,2756,-682,159,-84,2025-02-12 10:08:27.151022,laying,{'laying': 1.0}
-2479,-1041,2742,-599,80,-149,2025-02-12 10:08:27.215619,laying,{'laying': 1.0}
-2424,-1039,2734,-519,66,-166,2025-02-12 10:08:27.267610,laying,{'laying': 1.0}
-2382,-1029,2784,-610,110,-136,2025-02-12 10:08:27.324166,laying,{'laying': 1.0}
-2420,-1039,2827,-718,99,-86,2025-02-12 10:08:27.385071,laying,{'laying': 1.0}
-2468,-1075,2725,-748,120,-126,2025-02-12 10:08:27.437382,laying,{'laying': 1.0}
-2429,-1048,2677,-617,91,-169,2025-02-12 10:08:27.500371,laying,{'laying': 1.0}
-2412,-1041,2716,-578,111,-73,2025-02-12 10:08:27.548365,laying,{'laying': 1.0}
-2466,-1044,2748,-598,76,-60,2025-02-12 10:08:27.608996,laying,{'laying': 1.0}
-2467,-1026,2734,-680,67,-124,2025-02-12 10:08:27.678715,laying,{'laying': 1.0}
-2445,-1056,2760,-779,78,-131,2025-02-12 10:08:27.725517,laying,{'laying': 1.0}
-2411,-1084,2742,-750,82,-136,2025-02-12 10:08:27.776514,laying,{'laying': 1.0}
-2397,-1031,2702,-661,97,-183,2025-02-12 10:08:27.897907,laying,{'laying': 1.0}
-2396,-1046,2748,-639,132,-90,2025-02-12 10:08:27.946104,laying,{'laying': 1.0}
-2438,-1048,2762,-642,170,-79,2025-02-12 10:08:27.982212,laying,{'laying': 1.0}
-2468,-1069,2736,-673,128,-100,2025-02-12 10:08:28.009164,laying,{'laying': 1.0}
-2441,-1043,2748,-658,93,-132,2025-02-12 10:08:28.040378,laying,{'laying': 1.0}
-2413,-1057,2725,-572,79,-111,2025-02-12 10:08:28.081780,laying,{'laying': 1.0}
-2414,-1041,2753,-595,141,-57,2025-02-12 10:08:28.107040,laying,{'laying': 1.0}
-2407,-1055,2749,-704,196,-15,2025-02-12 10:08:28.145168,laying,{'laying': 1.0}
-2415,-1072,2714,-719,151,-31,2025-02-12 10:08:28.176571,laying,{'laying': 1.0}
-2388,-1069,2735,-613,196,-42,2025-02-12 10:08:28.197918,laying,{'laying': 1.0}
-2422,-1056,2714,-467,195,-27,2025-02-12 10:08:28.232073,laying,{'laying': 1.0}
