acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-3713,620,659,-743,-482,185,2025-01-30 10:03:37.189282,none
-3704,677,693,-774,-608,134,2025-01-30 10:03:37.203813,none
-3675,700,783,-861,-886,173,2025-01-30 10:03:37.220189,none
-3692,668,837,-1053,-1229,183,2025-01-30 10:03:37.228389,none
-3708,612,817,-1209,-1185,211,2025-01-30 10:03:37.244806,none
-3727,618,790,-1204,-942,120,2025-01-30 10:03:37.261305,none
-3759,620,848,-1155,-811,-35,2025-01-30 10:03:37.327429,none
-3700,603,810,-1133,-855,-141,2025-01-30 10:03:37.327429,none
-3666,585,841,-1105,-827,-130,2025-01-30 10:03:37.327429,none
-3605,584,861,-1015,-755,-56,2025-01-30 10:03:37.327429,none
-3623,570,844,-915,-598,22,2025-01-30 10:03:37.344530,none
-3659,554,762,-738,-270,14,2025-01-30 10:03:37.360797,standing
-3663,520,771,-528,-40,-97,2025-01-30 10:03:37.377563,standing
-3641,549,763,-372,223,-266,2025-01-30 10:03:37.401186,standing
-3632,608,777,-280,491,-266,2025-01-30 10:03:37.409569,standing
-3597,660,777,-310,561,-155,2025-01-30 10:03:37.434079,standing
-3613,712,815,-415,410,-78,2025-01-30 10:03:37.434079,standing
-3632,660,847,-543,187,1,2025-01-30 10:03:37.460919,standing
-3645,636,836,-588,195,-14,2025-01-30 10:03:37.478165,standing
-3690,603,812,-541,128,-43,2025-01-30 10:03:37.503317,standing
-3683,595,818,-437,-1,-113,2025-01-30 10:03:37.511366,standing
-3691,576,838,-328,-126,-158,2025-01-30 10:03:37.527545,standing
-3678,576,885,-294,-178,-175,2025-01-30 10:03:37.543688,standing
-3715,583,825,-383,-577,-144,2025-01-30 10:03:37.551624,standing
-3709,558,767,-281,-639,-281,2025-01-30 10:03:37.608634,standing
-3611,587,821,-3,-103,-421,2025-01-30 10:03:37.608634,standing
-3632,608,865,107,-150,-288,2025-01-30 10:03:37.611647,standing
-3602,629,829,78,-376,-111,2025-01-30 10:03:37.611647,standing
-3557,711,1059,4,514,-62,2025-01-30 10:03:37.637038,standing
-3725,768,984,-593,384,-137,2025-01-30 10:03:37.654681,standing
-3694,752,669,-662,-682,-252,2025-01-30 10:03:37.667675,standing
-3527,759,795,-261,-257,-120,2025-01-30 10:03:37.683371,standing
-3599,739,896,-158,1,-10,2025-01-30 10:03:37.700417,standing
-3594,630,904,-383,-267,27,2025-01-30 10:03:37.720026,standing
-3563,574,945,-589,-143,23,2025-01-30 10:03:37.731878,standing
-3581,607,883,-652,26,47,2025-01-30 10:03:37.752316,standing
-3597,671,826,-492,123,63,2025-01-30 10:03:37.772105,standing
-3573,732,856,-324,236,109,2025-01-30 10:03:37.785043,standing
-3609,700,937,-333,369,146,2025-01-30 10:03:37.799679,standing
-3700,666,954,-443,392,93,2025-01-30 10:03:37.820173,standing
-3691,649,903,-554,387,-28,2025-01-30 10:03:37.834437,standing
-3641,647,927,-502,512,-152,2025-01-30 10:03:37.851399,standing
-3635,674,912,-501,722,-163,2025-01-30 10:03:37.865494,standing
-3584,667,952,-563,1028,-169,2025-01-30 10:03:37.903648,standing
-3579,705,875,-585,1460,-184,2025-01-30 10:03:37.913702,standing
-3534,689,890,-599,2011,-239,2025-01-30 10:03:37.913702,standing
-3600,705,885,-631,2368,-193,2025-01-30 10:03:37.927561,standing
-3706,706,780,-723,1732,-126,2025-01-30 10:03:37.947790,
-3756,648,707,-785,924,-49,2025-01-30 10:03:37.970345,standing
-3756,597,731,-794,897,-91,2025-01-30 10:03:37.978533,standing
-3703,557,770,-728,899,-102,2025-01-30 10:03:37.995044,standing
-3664,622,815,-752,720,-92,2025-01-30 10:03:38.011483,standing
-3587,654,732,-756,575,3,2025-01-30 10:03:38.027731,standing
-3594,631,702,-676,604,49,2025-01-30 10:03:38.044331,standing
-3633,659,732,-585,530,118,2025-01-30 10:03:38.064635,standing
-3694,626,694,-507,259,244,2025-01-30 10:03:38.080621,standing
-3743,630,755,-445,0,273,2025-01-30 10:03:38.097721,standing
-3755,653,757,-470,-176,237,2025-01-30 10:03:38.115134,standing
-3750,694,773,-652,-225,104,2025-01-30 10:03:38.132128,standing
-3675,764,779,-806,-125,105,2025-01-30 10:03:38.152473,standing
-3678,803,735,-869,-27,142,2025-01-30 10:03:38.164760,standing
-3703,779,712,-867,-21,194,2025-01-30 10:03:38.212327,standing
-3746,737,690,-833,-200,109,2025-01-30 10:03:38.212327,standing
-3743,693,712,-792,-303,-26,2025-01-30 10:03:38.212327,standing
-3743,642,773,-790,-400,-117,2025-01-30 10:03:38.231001,standing
-3706,641,796,-829,-544,-164,2025-01-30 10:03:38.263020,standing
-3679,651,820,-855,-662,-183,2025-01-30 10:03:38.263020,standing
-3631,709,797,-854,-614,-179,2025-01-30 10:03:38.279744,standing
-3594,730,763,-751,-370,-166,2025-01-30 10:03:38.295128,standing
-3644,727,783,-654,-65,-201,2025-01-30 10:03:38.303248,standing
-3681,676,780,-633,-9,-158,2025-01-30 10:03:38.332028,standing
-3639,690,832,-623,-83,-170,2025-01-30 10:03:38.347486,standing
-3654,690,885,-659,-34,-154,2025-01-30 10:03:38.361925,standing
-3700,705,880,-763,-112,-183,2025-01-30 10:03:38.370118,standing
-3632,681,843,-862,-20,-357,2025-01-30 10:03:38.386532,standing
-3581,636,788,-777,524,-448,2025-01-30 10:03:38.402755,standing
-3540,625,743,-626,963,-274,2025-01-30 10:03:38.419692,standing
-3568,601,783,-553,881,-82,2025-01-30 10:03:38.438380,standing
-3660,633,867,-571,640,57,2025-01-30 10:03:38.462932,standing
-3771,661,743,-815,166,19,2025-01-30 10:03:38.511793,standing
-3813,701,625,-506,-257,-171,2025-01-30 10:03:38.514747,standing
-3713,735,812,-186,-40,-351,2025-01-30 10:03:38.527274,standing
-3684,717,903,-248,87,-461,2025-01-30 10:03:38.528833,standing
-3579,698,867,-522,-80,-376,2025-01-30 10:03:38.535749,standing
-3563,694,821,-686,-144,-209,2025-01-30 10:03:38.556782,standing
-3592,651,752,-641,-158,-92,2025-01-30 10:03:38.571090,standing
-3642,624,778,-594,-192,-59,2025-01-30 10:03:38.586098,standing
-3699,650,787,-571,-101,-68,2025-01-30 10:03:38.603856,standing
-3706,675,830,-624,-98,-126,2025-01-30 10:03:38.620097,standing
-3727,700,817,-700,-104,-220,2025-01-30 10:03:38.630222,standing
-3669,708,804,-745,-141,-326,2025-01-30 10:03:38.655220,standing
-3643,679,762,-647,-122,-343,2025-01-30 10:03:38.664944,standing
-3643,618,823,-422,-108,-313,2025-01-30 10:03:38.681319,standing
-3708,522,888,-237,-312,-247,2025-01-30 10:03:38.696913,standing
-3734,526,936,-170,-497,-351,2025-01-30 10:03:38.715346,standing
-3689,556,922,-205,-439,-583,2025-01-30 10:03:38.736623,standing
-3639,595,893,-215,-131,-752,2025-01-30 10:03:38.748497,standing
-3551,665,853,-240,190,-718,2025-01-30 10:03:38.764638,standing
-3483,675,812,-274,430,-501,2025-01-30 10:03:38.812105,standing
