acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-3869,128,-817,-805,62,-132,2025-01-30 09:42:24.819517,none
-3849,129,-798,-860,75,-126,2025-01-30 09:42:24.835206,none
-3803,147,-821,-871,101,-120,2025-01-30 09:42:24.853212,none
-3820,155,-805,-910,115,-123,2025-01-30 09:42:24.869173,none
-3837,137,-789,-913,134,-111,2025-01-30 09:42:24.918293,none
-3809,111,-773,-972,113,-139,2025-01-30 09:42:24.925804,none
-3848,128,-799,-996,30,-142,2025-01-30 09:42:24.934169,none
-3822,103,-796,-1001,68,-121,2025-01-30 09:42:24.934169,none
-3893,72,-762,-1029,20,-169,2025-01-30 09:42:24.950230,none
-3839,68,-800,-1007,-69,-196,2025-01-30 09:42:24.969497,none
-3807,93,-827,-971,13,-145,2025-01-30 09:42:24.988317,none
-3802,88,-789,-987,104,-136,2025-01-30 09:42:25.012060,none
-3786,93,-816,-1014,175,-102,2025-01-30 09:42:25.015379,none
-3874,76,-789,-969,230,-97,2025-01-30 09:42:25.039503,none
-3840,62,-773,-943,87,-139,2025-01-30 09:42:25.054901,none
-3832,77,-788,-901,89,-143,2025-01-30 09:42:25.065835,none
-3801,111,-766,-866,116,-134,2025-01-30 09:42:25.082433,none
-3825,101,-791,-845,147,-89,2025-01-30 09:42:25.099781,none
-3838,85,-771,-809,111,-115,2025-01-30 09:42:25.124584,none
-3851,80,-780,-816,111,-136,2025-01-30 09:42:25.132769,none
-3807,82,-778,-798,170,-86,2025-01-30 09:42:25.150279,none
-3871,62,-797,-758,186,-67,2025-01-30 09:42:25.165747,none
-3852,89,-795,-745,101,-57,2025-01-30 09:42:25.223327,none
-3852,112,-797,-719,5,-77,2025-01-30 09:42:25.232483,none
-3838,75,-793,-711,-29,-110,2025-01-30 09:42:25.239549,none
-3816,67,-824,-642,19,-102,2025-01-30 09:42:25.239549,none
-3828,79,-782,-531,55,-102,2025-01-30 09:42:25.250504,none
-3819,59,-776,-449,52,-88,2025-01-30 09:42:25.267240,none
-3843,93,-779,-433,83,-89,2025-01-30 09:42:25.283943,none
-3841,78,-774,-390,89,-83,2025-01-30 09:42:25.300295,none
-3848,60,-785,-373,101,-73,2025-01-30 09:42:25.317823,none
-3831,62,-790,-389,71,-73,2025-01-30 09:42:25.333791,none
-3816,55,-780,-387,71,-68,2025-01-30 09:42:25.354164,none
-3798,96,-790,-356,124,-78,2025-01-30 09:42:25.370934,none
-3807,59,-829,-292,202,-87,2025-01-30 09:42:25.383471,none
-3863,55,-809,-201,177,-101,2025-01-30 09:42:25.400631,none
-3871,60,-848,-122,78,-105,2025-01-30 09:42:25.417915,none
-3850,67,-833,-37,17,-106,2025-01-30 09:42:25.433801,none
