acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label,confidence
-3615,11,1167,-612,92,-96,2025-02-12 09:47:08.993784,sitting,{'sitting': 1.0}
-3600,12,1132,-609,105,-113,2025-02-12 09:47:09.014786,sitting,{'sitting': 1.0}
-3613,12,1124,-617,98,-103,2025-02-12 09:47:09.033002,sitting,{'sitting': 1.0}
-3653,31,1126,-592,88,-117,2025-02-12 09:47:09.052428,sitting,{'sitting': 1.0}
-3597,64,1124,-576,56,-101,2025-02-12 09:47:09.073659,sitting,{'sitting': 1.0}
-3611,17,1183,-589,108,-98,2025-02-12 09:47:09.094690,sitting,{'sitting': 1.0}
-3616,19,1144,-596,144,-111,2025-02-12 09:47:09.115881,sitting,{'sitting': 1.0}
-3649,45,1138,-614,111,-80,2025-02-12 09:47:09.137055,sitting,{'sitting': 1.0}
-3668,39,1139,-605,105,-100,2025-02-12 09:47:09.157219,sitting,{'sitting': 1.0}
-3622,12,1174,-575,100,-113,2025-02-12 09:47:09.179415,sitting,{'sitting': 1.0}
-3601,17,1172,-579,90,-107,2025-02-12 09:47:09.199720,sitting,{'sitting': 1.0}
-3612,12,1164,-593,114,-110,2025-02-12 09:47:09.220727,sitting,{'sitting': 1.0}
-3627,30,1194,-613,99,-114,2025-02-12 09:47:09.244103,sitting,{'sitting': 1.0}
-3606,0,1155,-621,149,-99,2025-02-12 09:47:09.266098,sitting,{'sitting': 1.0}
-3609,7,1152,-631,138,-121,2025-02-12 09:47:09.287246,sitting,{'sitting': 1.0}
-3598,39,1149,-602,137,-113,2025-02-12 09:47:09.311677,sitting,{'sitting': 1.0}
-3622,9,1148,-595,145,-110,2025-02-12 09:47:09.334834,sitting,{'sitting': 1.0}
-3620,39,1142,-616,146,-122,2025-02-12 09:47:09.358274,sitting,{'sitting': 1.0}
-3604,-3,1174,-621,115,-113,2025-02-12 09:47:09.381276,sitting,{'sitting': 1.0}
-3628,13,1128,-612,112,-101,2025-02-12 09:47:09.402550,sitting,{'sitting': 1.0}
-3587,22,1153,-624,116,-119,2025-02-12 09:47:09.423750,sitting,{'sitting': 1.0}
-3596,50,1141,-607,138,-144,2025-02-12 09:47:09.444761,sitting,{'sitting': 1.0}
-3593,24,1170,-609,117,-119,2025-02-12 09:47:09.465767,sitting,{'sitting': 1.0}
-3600,22,1145,-605,105,-123,2025-02-12 09:47:09.486752,,
-3635,28,1159,-572,120,-114,2025-02-12 09:47:09.514852,sitting,{'sitting': 1.0}
-3630,19,1142,-617,111,-111,2025-02-12 09:47:09.537173,sitting,{'sitting': 1.0}
-3600,30,1139,-618,132,-145,2025-02-12 09:47:09.558846,sitting,{'sitting': 1.0}
-3611,36,1119,-614,131,-96,2025-02-12 09:47:09.581873,sitting,{'sitting': 1.0}
-3615,42,1141,-603,134,-110,2025-02-12 09:47:09.602308,sitting,{'sitting': 1.0}
-3608,36,1151,-591,132,-91,2025-02-12 09:47:09.628310,sitting,{'sitting': 1.0}
-3624,31,1164,-605,107,-131,2025-02-12 09:47:09.658330,sitting,{'sitting': 1.0}
-3621,19,1145,-615,126,-102,2025-02-12 09:47:09.684591,sitting,{'sitting': 1.0}
-3607,6,1138,-584,125,-86,2025-02-12 09:47:09.706797,sitting,{'sitting': 1.0}
-3603,39,1153,-594,146,-108,2025-02-12 09:47:09.727796,sitting,{'sitting': 1.0}
-3611,21,1182,-606,121,-111,2025-02-12 09:47:09.748975,sitting,{'sitting': 1.0}
-3614,15,1150,-593,135,-105,2025-02-12 09:47:09.770972,sitting,{'sitting': 1.0}
-3613,13,1159,-584,112,-105,2025-02-12 09:47:09.792162,sitting,{'sitting': 1.0}
-3633,43,1184,-581,80,-113,2025-02-12 09:47:09.814533,sitting,{'sitting': 1.0}
-3575,19,1129,-608,125,-117,2025-02-12 09:47:09.833886,sitting,{'sitting': 1.0}
-3625,28,1157,-599,124,-93,2025-02-12 09:47:09.855083,sitting,{'sitting': 1.0}
-3602,40,1155,-602,143,-123,2025-02-12 09:47:09.878252,sitting,{'sitting': 1.0}
-3628,26,1175,-600,146,-96,2025-02-12 09:47:09.909603,sitting,{'sitting': 1.0}
-3591,36,1164,-607,161,-107,2025-02-12 09:47:09.934752,sitting,{'sitting': 1.0}
-3587,18,1164,-626,169,-119,2025-02-12 09:47:09.960953,sitting,{'sitting': 1.0}
-3609,7,1121,-636,185,-104,2025-02-12 09:47:09.989467,sitting,{'sitting': 1.0}
-3619,7,1157,-610,146,-102,2025-02-12 09:47:10.017674,sitting,{'sitting': 1.0}
-3634,20,1140,-603,187,-113,2025-02-12 09:47:10.043975,sitting,{'sitting': 1.0}
-3660,9,1153,-635,161,-100,2025-02-12 09:47:10.068970,sitting,{'sitting': 1.0}
-3645,26,1145,-622,122,-83,2025-02-12 09:47:10.098292,sitting,{'sitting': 1.0}
-3656,45,1116,-622,65,-117,2025-02-12 09:47:10.121286,sitting,{'sitting': 1.0}
-3606,33,1119,-617,-12,-115,2025-02-12 09:47:10.143487,sitting,{'sitting': 1.0}
-3584,2,1156,-588,17,-120,2025-02-12 09:47:10.164711,sitting,{'sitting': 1.0}
-3606,28,1149,-614,65,-120,2025-02-12 09:47:10.184958,sitting,{'sitting': 1.0}
-3587,47,1144,-583,72,-127,2025-02-12 09:47:10.206366,sitting,{'sitting': 1.0}
-3633,11,1177,-592,83,-146,2025-02-12 09:47:10.229592,sitting,{'sitting': 1.0}
-3612,45,1173,-584,85,-101,2025-02-12 09:47:10.250776,sitting,{'sitting': 1.0}
-3601,24,1163,-591,108,-79,2025-02-12 09:47:10.271780,sitting,{'sitting': 1.0}
-3611,3,1164,-604,78,-82,2025-02-12 09:47:10.295133,sitting,{'sitting': 1.0}
-3581,31,1142,-622,49,-95,2025-02-12 09:47:10.315350,sitting,{'sitting': 1.0}
-3608,9,1164,-614,89,-84,2025-02-12 09:47:10.335659,sitting,{'sitting': 1.0}
-3619,52,1120,-599,97,-80,2025-02-12 09:47:10.358722,sitting,{'sitting': 1.0}
-3599,20,1158,-625,94,-57,2025-02-12 09:47:10.393181,sitting,{'sitting': 1.0}
-3598,41,1155,-621,63,-107,2025-02-12 09:47:10.418731,sitting,{'sitting': 1.0}
-3578,35,1147,-575,61,-85,2025-02-12 09:47:10.446906,sitting,{'sitting': 1.0}
-3590,41,1143,-593,104,-72,2025-02-12 09:47:10.466900,sitting,{'sitting': 1.0}
-3621,39,1158,-607,151,-98,2025-02-12 09:47:10.486903,sitting,{'sitting': 1.0}
-3626,65,1140,-588,123,-107,2025-02-12 09:47:10.508438,sitting,{'sitting': 1.0}
-3602,26,1131,-598,89,-88,2025-02-12 09:47:10.529729,sitting,{'sitting': 1.0}
-3613,10,1141,-584,96,-119,2025-02-12 09:47:10.550878,sitting,{'sitting': 1.0}
-3591,10,1154,-563,86,-113,2025-02-12 09:47:10.571890,sitting,{'sitting': 1.0}
-3607,33,1161,-598,106,-106,2025-02-12 09:47:10.593053,sitting,{'sitting': 1.0}
-3625,30,1181,-612,102,-112,2025-02-12 09:47:10.616055,sitting,{'sitting': 1.0}
-3600,50,1164,-607,135,-94,2025-02-12 09:47:10.636021,sitting,{'sitting': 1.0}
-3607,28,1167,-576,88,-79,2025-02-12 09:47:10.657177,sitting,{'sitting': 1.0}
-3627,53,1155,-591,119,-108,2025-02-12 09:47:10.678342,sitting,{'sitting': 1.0}
-3602,43,1189,-617,129,-107,2025-02-12 09:47:10.698556,sitting,{'sitting': 1.0}
-3618,34,1173,-584,106,-108,2025-02-12 09:47:10.718740,sitting,{'sitting': 1.0}
-3627,-7,1156,-618,135,-118,2025-02-12 09:47:10.740875,sitting,{'sitting': 1.0}
-3600,49,1143,-607,128,-103,2025-02-12 09:47:10.796996,sitting,{'sitting': 1.0}
-3575,23,1156,-586,114,-107,2025-02-12 09:47:10.827175,sitting,{'sitting': 1.0}
-3595,18,1134,-591,112,-129,2025-02-12 09:47:10.849489,sitting,{'sitting': 1.0}
-3601,16,1159,-604,157,-99,2025-02-12 09:47:10.868689,sitting,{'sitting': 1.0}
-3602,9,1150,-597,160,-104,2025-02-12 09:47:10.890851,sitting,{'sitting': 1.0}
-3604,36,1148,-614,187,-128,2025-02-12 09:47:10.912859,sitting,{'sitting': 1.0}
-3630,21,1143,-619,166,-132,2025-02-12 09:47:10.934065,sitting,{'sitting': 1.0}
-3617,26,1157,-601,124,-91,2025-02-12 09:47:10.954863,sitting,{'sitting': 1.0}
-3606,40,1161,-600,164,-147,2025-02-12 09:47:10.978058,sitting,{'sitting': 1.0}
-3605,25,1177,-624,176,-119,2025-02-12 09:47:11.001304,sitting,{'sitting': 1.0}
-3604,22,1152,-614,185,-121,2025-02-12 09:47:11.021299,sitting,{'sitting': 1.0}
-3629,25,1132,-619,171,-142,2025-02-12 09:47:11.043557,sitting,{'sitting': 1.0}
-3626,34,1148,-622,146,-106,2025-02-12 09:47:11.064803,sitting,{'sitting': 1.0}
-3624,-6,1149,-615,167,-116,2025-02-12 09:47:11.084021,sitting,{'sitting': 1.0}
-3646,6,1144,-628,170,-99,2025-02-12 09:47:11.106230,sitting,{'sitting': 1.0}
-3611,48,1145,-622,137,-106,2025-02-12 09:47:11.136396,sitting,{'sitting': 1.0}
-3620,32,1164,-599,152,-99,2025-02-12 09:47:11.160394,sitting,{'sitting': 1.0}
-3604,40,1158,-595,169,-114,2025-02-12 09:47:11.186602,sitting,{'sitting': 1.0}
-3624,48,1161,-637,157,-88,2025-02-12 09:47:11.209603,sitting,{'sitting': 1.0}
-3614,50,1145,-617,186,-102,2025-02-12 09:47:11.229606,sitting,{'sitting': 1.0}
-3585,52,1117,-635,242,-111,2025-02-12 09:47:11.250599,sitting,{'sitting': 1.0}
-3625,15,1136,-631,253,-87,2025-02-12 09:47:11.270755,sitting,{'sitting': 1.0}
-3597,64,1098,-610,232,-58,2025-02-12 09:47:11.293193,sitting,{'sitting': 1.0}
-3496,56,1138,-547,326,85,2025-02-12 09:47:11.315355,sitting,{'sitting': 1.0}
-3606,21,1141,-586,475,16,2025-02-12 09:47:11.336513,sitting,{'sitting': 1.0}
-3692,0,1133,-606,490,-105,2025-02-12 09:47:11.357624,sitting,{'sitting': 1.0}
-3755,38,1189,-746,473,-284,2025-02-12 09:47:11.378819,sitting,{'sitting': 1.0}
-3819,57,1233,-862,417,-408,2025-02-12 09:47:11.400128,sitting,{'sitting': 1.0}
-3857,84,1452,-1301,544,-562,2025-02-12 09:47:11.421125,sitting,{'sitting': 1.0}
-3892,140,1351,-1768,527,-943,2025-02-12 09:47:11.443337,sitting,{'sitting': 1.0}
-3516,114,1050,-1637,713,-926,2025-02-12 09:47:11.467559,sitting,{'sitting': 1.0}
-3278,121,1215,-1653,1241,-379,2025-02-12 09:47:11.486919,sitting,{'sitting': 1.0}
-3278,232,1361,-1661,1085,-86,2025-02-12 09:47:11.508132,sitting,{'sitting': 1.0}
-3448,254,1430,-1737,906,20,2025-02-12 09:47:11.529304,sitting,{'sitting': 1.0}
-3455,129,1326,-2037,1150,-41,2025-02-12 09:47:11.549452,sitting,{'sitting': 1.0}
-3334,-30,1198,-2111,1567,54,2025-02-12 09:47:11.569449,sitting,{'sitting': 1.0}
-3278,-141,1175,-2068,2202,366,2025-02-12 09:47:11.591367,sitting,{'sitting': 1.0}
-3367,-173,1069,-1970,2795,587,2025-02-12 09:47:11.612838,sitting,{'sitting': 1.0}
-3260,-212,918,-1668,2870,831,2025-02-12 09:47:11.633284,sitting,{'sitting': 1.0}
-3481,-43,760,-1562,3244,1101,2025-02-12 09:47:11.654495,sitting,{'sitting': 1.0}
-3795,-72,694,-1677,3248,1069,2025-02-12 09:47:11.676629,sitting,{'sitting': 1.0}
-3915,18,706,-1572,2520,1124,2025-02-12 09:47:11.699003,sitting,{'sitting': 1.0}
-3966,61,711,-1579,1921,1058,2025-02-12 09:47:11.718000,sitting,{'sitting': 1.0}
-3775,-166,780,-1507,2275,918,2025-02-12 09:47:11.739426,sitting,{'sitting': 1.0}
-3843,104,1011,-1208,1703,695,2025-02-12 09:47:11.760425,sitting,{'sitting': 1.0}
-3690,-51,1056,-1377,1288,369,2025-02-12 09:47:11.781642,,
-3645,-131,910,-1323,1634,198,2025-02-12 09:47:11.806856,sitting,{'sitting': 1.0}
-3486,-126,909,-918,2013,131,2025-02-12 09:47:11.836063,sitting,{'sitting': 1.0}
-3588,-10,904,-666,2369,236,2025-02-12 09:47:11.861067,sitting,{'sitting': 1.0}
-3559,95,950,-342,2655,420,2025-02-12 09:47:11.896134,sitting,{'sitting': 1.0}
-3751,207,1007,-649,2512,642,2025-02-12 09:47:11.922122,sitting,{'sitting': 1.0}
-3882,162,1043,-836,2286,485,2025-02-12 09:47:11.946123,sitting,{'sitting': 1.0}
-3910,124,996,-1108,2155,166,2025-02-12 09:47:11.970119,sitting,{'sitting': 1.0}
-3839,-9,891,-1091,2068,-175,2025-02-12 09:47:11.994807,sitting,{'sitting': 1.0}
-3769,-54,922,-835,2142,-426,2025-02-12 09:47:12.023128,sitting,{'sitting': 1.0}
-3680,-114,886,-537,2402,-575,2025-02-12 09:47:12.048326,sitting,{'sitting': 1.0}
-3610,-114,900,-301,3071,-635,2025-02-12 09:47:12.072690,standing,"{'sitting': 0.95, 'standing': 0.05}"
-3705,-49,935,-317,3468,-668,2025-02-12 09:47:12.097039,standing,"{'sitting': 0.9, 'standing': 0.1}"
-3852,142,941,-480,3702,-711,2025-02-12 09:47:12.122037,standing,"{'sitting': 0.85, 'standing': 0.15}"
-3885,234,902,-750,3319,-658,2025-02-12 09:47:12.142760,sitting,"{'sitting': 0.85, 'standing': 0.15}"
-3781,252,764,-1317,2610,-648,2025-02-12 09:47:12.165760,standing,"{'sitting': 0.8, 'standing': 0.2}"
-3650,-36,450,-1469,2505,-455,2025-02-12 09:47:12.187051,standing,"{'sitting': 0.75, 'standing': 0.25}"
-3598,-183,363,-752,2486,-139,2025-02-12 09:47:12.208478,sitting,"{'sitting': 0.75, 'standing': 0.25}"
-3595,-196,362,120,3100,69,2025-02-12 09:47:12.229713,sitting,"{'sitting': 0.75, 'standing': 0.25}"
-3744,-139,432,963,3378,78,2025-02-12 09:47:12.250864,sitting,"{'sitting': 0.75, 'standing': 0.25}"
-3843,30,466,1128,3330,-289,2025-02-12 09:47:12.273016,sitting,"{'sitting': 0.75, 'standing': 0.25}"
-3872,241,441,721,3152,-705,2025-02-12 09:47:12.293193,sitting,"{'sitting': 0.75, 'standing': 0.25}"
-3784,394,274,28,3268,-876,2025-02-12 09:47:12.315450,sitting,"{'sitting': 0.75, 'standing': 0.25}"
-3708,302,183,-396,3596,-675,2025-02-12 09:47:12.334769,sitting,"{'sitting': 0.75, 'standing': 0.25}"
-3658,103,62,-234,3904,-100,2025-02-12 09:47:12.354979,sitting,"{'sitting': 0.75, 'standing': 0.25}"
-3788,-9,110,199,3924,545,2025-02-12 09:47:12.378131,sitting,"{'sitting': 0.75, 'standing': 0.25}"
-3807,1,115,351,3722,763,2025-02-12 09:47:12.399527,sitting,"{'sitting': 0.75, 'standing': 0.25}"
-3823,-5,162,247,3606,669,2025-02-12 09:47:12.420713,sitting,"{'sitting': 0.75, 'standing': 0.25}"
-3852,-31,198,27,3583,472,2025-02-12 09:47:12.441715,sitting,"{'sitting': 0.75, 'standing': 0.25}"
-3894,-73,194,-67,3510,354,2025-02-12 09:47:12.464296,sitting,"{'sitting': 0.75, 'standing': 0.25}"
-3884,-64,206,-18,3448,345,2025-02-12 09:47:12.484679,sitting,"{'sitting': 0.75, 'standing': 0.25}"
-3837,-4,242,-109,3287,353,2025-02-12 09:47:12.505093,sitting,"{'sitting': 0.8, 'standing': 0.2}"
-3825,15,242,-235,3100,307,2025-02-12 09:47:12.528244,sitting,"{'sitting': 0.85, 'standing': 0.15}"
-3827,-2,225,-395,2791,213,2025-02-12 09:47:12.551417,sitting,"{'sitting': 0.9, 'standing': 0.1}"
-4114,55,209,-413,2454,-22,2025-02-12 09:47:12.580426,sitting,"{'sitting': 0.9, 'standing': 0.1}"
-3918,65,222,-435,1939,186,2025-02-12 09:47:12.604738,sitting,"{'sitting': 0.95, 'standing': 0.05}"
-3948,106,189,-560,1411,420,2025-02-12 09:47:12.637420,sitting,{'sitting': 1.0}
-3868,119,41,-671,1303,420,2025-02-12 09:47:12.659644,sitting,{'sitting': 1.0}
-3819,100,-91,-595,1405,327,2025-02-12 09:47:12.680660,sitting,{'sitting': 1.0}
-3902,109,-119,-431,1516,276,2025-02-12 09:47:12.700802,sitting,{'sitting': 1.0}
-3978,136,-112,-318,1710,134,2025-02-12 09:47:12.723748,sitting,{'sitting': 1.0}
-4030,121,-81,-285,1707,10,2025-02-12 09:47:12.745086,sitting,{'sitting': 1.0}
-4023,108,-102,-208,1406,-71,2025-02-12 09:47:12.772090,sitting,{'sitting': 1.0}
-3932,141,-113,-155,1232,-183,2025-02-12 09:47:12.795088,sitting,{'sitting': 1.0}
-3855,180,-71,-260,1389,-431,2025-02-12 09:47:12.818524,sitting,{'sitting': 1.0}
-3792,170,-87,-258,1411,-658,2025-02-12 09:47:12.838674,sitting,{'sitting': 1.0}
-3741,64,-131,-105,1415,-643,2025-02-12 09:47:12.860900,sitting,{'sitting': 1.0}
-3801,-23,-173,12,1453,-584,2025-02-12 09:47:12.883134,sitting,{'sitting': 1.0}
-3866,-73,-169,108,1257,-492,2025-02-12 09:47:12.904346,sitting,{'sitting': 1.0}
-3914,-81,-183,73,1001,-373,2025-02-12 09:47:12.926346,sitting,{'sitting': 1.0}
-3959,-46,-182,-46,922,-199,2025-02-12 09:47:12.949558,sitting,{'sitting': 1.0}
-3962,-7,-240,-243,809,-83,2025-02-12 09:47:12.968739,sitting,{'sitting': 1.0}
-3963,32,-267,-352,683,-8,2025-02-12 09:47:12.989054,sitting,{'sitting': 1.0}
-3918,64,-191,-440,530,87,2025-02-12 09:47:13.011264,sitting,{'sitting': 1.0}
-3901,90,-206,-534,399,165,2025-02-12 09:47:13.035485,sitting,{'sitting': 1.0}
-3923,102,-139,-575,313,150,2025-02-12 09:47:13.054487,sitting,{'sitting': 1.0}
-3944,89,-126,-653,329,46,2025-02-12 09:47:13.075629,sitting,{'sitting': 1.0}
-3872,68,-151,-711,313,27,2025-02-12 09:47:13.098639,sitting,{'sitting': 1.0}
-3800,87,-173,-747,275,62,2025-02-12 09:47:13.119634,sitting,{'sitting': 1.0}
-3795,96,-169,-805,287,126,2025-02-12 09:47:13.141635,sitting,{'sitting': 1.0}
-3803,89,-174,-837,311,145,2025-02-12 09:47:13.205556,sitting,{'sitting': 1.0}
-3833,98,-206,-872,374,162,2025-02-12 09:47:13.225553,sitting,{'sitting': 1.0}
-3882,65,-207,-913,395,101,2025-02-12 09:47:13.246558,sitting,{'sitting': 1.0}
-3923,72,-250,-931,344,59,2025-02-12 09:47:13.266553,sitting,{'sitting': 1.0}
-3928,44,-228,-930,306,-27,2025-02-12 09:47:13.285766,sitting,{'sitting': 1.0}
-3954,62,-241,-892,227,-92,2025-02-12 09:47:13.306238,sitting,{'sitting': 1.0}
-3892,85,-212,-826,132,-95,2025-02-12 09:47:13.334432,sitting,{'sitting': 1.0}
-3902,71,-198,-781,93,-111,2025-02-12 09:47:13.359429,sitting,{'sitting': 1.0}
-3900,117,-157,-778,57,-130,2025-02-12 09:47:13.385616,sitting,{'sitting': 1.0}
-3846,105,-145,-856,13,-159,2025-02-12 09:47:13.407826,sitting,{'sitting': 1.0}
-3831,83,-169,-848,59,-173,2025-02-12 09:47:13.429832,sitting,{'sitting': 1.0}
-3827,83,-168,-871,97,-180,2025-02-12 09:47:13.449821,sitting,{'sitting': 1.0}
-3815,60,-216,-843,137,-195,2025-02-12 09:47:13.470823,sitting,{'sitting': 1.0}
-3870,68,-214,-788,138,-204,2025-02-12 09:47:13.490816,sitting,{'sitting': 1.0}
-3883,51,-218,-692,79,-234,2025-02-12 09:47:13.513059,sitting,{'sitting': 1.0}
-3888,55,-191,-673,70,-305,2025-02-12 09:47:13.534437,sitting,{'sitting': 1.0}
-3882,43,-226,-640,55,-325,2025-02-12 09:47:13.554654,sitting,{'sitting': 1.0}
-3861,79,-203,-654,108,-361,2025-02-12 09:47:13.577729,sitting,{'sitting': 1.0}
-3822,97,-186,-690,124,-348,2025-02-12 09:47:13.600929,sitting,{'sitting': 1.0}
-3800,110,-181,-729,93,-296,2025-02-12 09:47:13.623934,sitting,{'sitting': 1.0}
-3815,122,-204,-770,158,-228,2025-02-12 09:47:13.650146,sitting,{'sitting': 1.0}
-3856,81,-186,-829,180,-200,2025-02-12 09:47:13.670152,sitting,{'sitting': 1.0}
-3874,43,-179,-802,166,-260,2025-02-12 09:47:13.693515,sitting,{'sitting': 1.0}
-3893,-4,-194,-740,122,-215,2025-02-12 09:47:13.715721,sitting,{'sitting': 1.0}
-3861,-17,-157,-639,0,-172,2025-02-12 09:47:13.737722,sitting,{'sitting': 1.0}
-3872,38,-107,-641,30,-213,2025-02-12 09:47:13.760890,sitting,{'sitting': 1.0}
-3912,71,-126,-629,70,-176,2025-02-12 09:47:13.782890,sitting,{'sitting': 1.0}
-3835,90,-147,-674,82,-185,2025-02-12 09:47:13.805079,sitting,{'sitting': 1.0}
-3833,65,-144,-678,153,-126,2025-02-12 09:47:13.827256,sitting,{'sitting': 1.0}
-3867,80,-172,-679,156,-102,2025-02-12 09:47:13.850260,sitting,{'sitting': 1.0}
-3871,57,-163,-680,112,-126,2025-02-12 09:47:13.870456,sitting,{'sitting': 1.0}
-3895,25,-121,-689,104,-135,2025-02-12 09:47:13.893517,sitting,{'sitting': 1.0}
-3916,25,-118,-772,142,-183,2025-02-12 09:47:13.918757,sitting,{'sitting': 1.0}
-3903,26,-143,-840,136,-241,2025-02-12 09:47:13.945229,sitting,{'sitting': 1.0}
-3888,31,-87,-927,164,-216,2025-02-12 09:47:13.972398,sitting,{'sitting': 1.0}
-3854,36,-107,-980,177,-195,2025-02-12 09:47:13.998397,sitting,{'sitting': 1.0}
-3821,18,-137,-1028,211,-186,2025-02-12 09:47:14.024397,sitting,{'sitting': 1.0}
-3807,31,-157,-976,240,-173,2025-02-12 09:47:14.051621,sitting,{'sitting': 1.0}
-3838,10,-146,-886,281,-177,2025-02-12 09:47:14.087307,sitting,{'sitting': 1.0}
-3863,41,-138,-777,246,-182,2025-02-12 09:47:14.117308,sitting,{'sitting': 1.0}
-3911,50,-103,-710,242,-246,2025-02-12 09:47:14.143737,,
-3886,31,-130,-643,168,-268,2025-02-12 09:47:14.171696,sitting,{'sitting': 1.0}
-3887,31,-121,-619,103,-298,2025-02-12 09:47:14.193691,sitting,{'sitting': 1.0}
-3885,50,-114,-585,37,-248,2025-02-12 09:47:14.216884,sitting,{'sitting': 1.0}
-3885,67,-156,-553,-26,-251,2025-02-12 09:47:14.237894,sitting,{'sitting': 1.0}
-3902,80,-144,-565,-61,-250,2025-02-12 09:47:14.258880,sitting,{'sitting': 1.0}
-3894,62,-137,-532,-78,-276,2025-02-12 09:47:14.285035,sitting,{'sitting': 1.0}
-3857,11,-110,-494,-72,-271,2025-02-12 09:47:14.307381,sitting,{'sitting': 1.0}
-3851,26,-131,-488,-77,-279,2025-02-12 09:47:14.328422,sitting,{'sitting': 1.0}
-3852,26,-145,-501,-17,-292,2025-02-12 09:47:14.350971,sitting,{'sitting': 1.0}
-3838,53,-157,-496,50,-282,2025-02-12 09:47:14.372354,sitting,{'sitting': 1.0}
-3854,14,-207,-490,40,-251,2025-02-12 09:47:14.395090,sitting,{'sitting': 1.0}
-3852,33,-143,-493,57,-215,2025-02-12 09:47:14.416423,sitting,{'sitting': 1.0}
-3865,25,-134,-533,113,-219,2025-02-12 09:47:14.436433,sitting,{'sitting': 1.0}
-3855,24,-169,-523,102,-187,2025-02-12 09:47:14.458842,sitting,{'sitting': 1.0}
-3903,31,-133,-579,85,-229,2025-02-12 09:47:14.481866,sitting,{'sitting': 1.0}
-3912,9,-98,-604,54,-271,2025-02-12 09:47:14.501868,sitting,{'sitting': 1.0}
-3896,21,-62,-610,-27,-242,2025-02-12 09:47:14.522867,sitting,{'sitting': 1.0}
-3896,23,-46,-569,-133,-219,2025-02-12 09:47:14.545867,sitting,{'sitting': 1.0}
-3863,41,-44,-605,-94,-204,2025-02-12 09:47:14.567865,sitting,{'sitting': 1.0}
-3842,75,-79,-631,14,-194,2025-02-12 09:47:14.588873,sitting,{'sitting': 1.0}
-3823,52,-101,-674,77,-176,2025-02-12 09:47:14.610869,sitting,{'sitting': 1.0}
-3868,70,-112,-660,105,-167,2025-02-12 09:47:14.633069,sitting,{'sitting': 1.0}
-3826,43,-126,-660,148,-142,2025-02-12 09:47:14.655242,sitting,{'sitting': 1.0}
-3853,32,-148,-652,200,-119,2025-02-12 09:47:14.678242,sitting,{'sitting': 1.0}
-3854,19,-145,-663,241,-100,2025-02-12 09:47:14.700241,sitting,{'sitting': 1.0}
-3857,33,-113,-648,253,-110,2025-02-12 09:47:14.721239,sitting,{'sitting': 1.0}
-3839,31,-126,-605,224,-116,2025-02-12 09:47:14.744241,sitting,{'sitting': 1.0}
-3845,16,-131,-583,209,-125,2025-02-12 09:47:14.766245,sitting,{'sitting': 1.0}
-3840,3,-138,-584,248,-111,2025-02-12 09:47:14.789241,sitting,{'sitting': 1.0}
-3833,7,-119,-596,289,-115,2025-02-12 09:47:14.816450,sitting,{'sitting': 1.0}
-3838,28,-145,-551,310,-96,2025-02-12 09:47:14.842448,sitting,{'sitting': 1.0}
-3824,-11,-108,-551,284,-107,2025-02-12 09:47:14.868451,sitting,{'sitting': 1.0}
-3890,0,-116,-575,281,-132,2025-02-12 09:47:14.891854,sitting,{'sitting': 1.0}
-3908,12,-114,-584,254,-155,2025-02-12 09:47:14.915069,sitting,{'sitting': 1.0}
-3873,11,-132,-563,218,-155,2025-02-12 09:47:14.934530,sitting,{'sitting': 1.0}
-3897,16,-127,-517,206,-177,2025-02-12 09:47:14.956741,sitting,{'sitting': 1.0}
-3866,15,-135,-485,206,-162,2025-02-12 09:47:14.977737,sitting,{'sitting': 1.0}
-3850,6,-120,-471,296,-178,2025-02-12 09:47:14.998999,sitting,{'sitting': 1.0}
-3898,28,-130,-478,312,-191,2025-02-12 09:47:15.019001,sitting,{'sitting': 1.0}
-3871,11,-163,-498,298,-221,2025-02-12 09:47:15.039177,sitting,{'sitting': 1.0}
-3837,23,-160,-459,339,-173,2025-02-12 09:47:15.061355,sitting,{'sitting': 1.0}
-3824,-12,-171,-449,439,-162,2025-02-12 09:47:15.081381,sitting,{'sitting': 1.0}
-3816,2,-191,-444,538,-109,2025-02-12 09:47:15.101612,sitting,{'sitting': 1.0}
-3865,-7,-180,-452,503,-98,2025-02-12 09:47:15.121610,sitting,{'sitting': 1.0}
-3888,18,-218,-449,406,-86,2025-02-12 09:47:15.141607,sitting,{'sitting': 1.0}
-3880,7,-175,-485,392,-94,2025-02-12 09:47:15.163026,sitting,{'sitting': 1.0}
-3894,6,-186,-483,456,-84,2025-02-12 09:47:15.183455,sitting,{'sitting': 1.0}
-3870,17,-195,-513,392,-104,2025-02-12 09:47:15.202705,sitting,{'sitting': 1.0}
-3866,41,-155,-544,326,-128,2025-02-12 09:47:15.221711,sitting,{'sitting': 1.0}
-3852,28,-198,-539,288,-142,2025-02-12 09:47:15.241887,sitting,{'sitting': 1.0}
-3845,22,-143,-544,292,-172,2025-02-12 09:47:15.264140,sitting,{'sitting': 1.0}
-3887,27,-136,-526,300,-138,2025-02-12 09:47:15.283321,sitting,{'sitting': 1.0}
-3883,24,-159,-527,255,-137,2025-02-12 09:47:15.303841,sitting,{'sitting': 1.0}
-3849,34,-135,-516,295,-121,2025-02-12 09:47:15.324084,sitting,{'sitting': 1.0}
